"Order_ID","Order_Date","Customer_ID","Product_ID","Category","Sub-Category","Product_Name","Sales","Quantity","Discount","Profit"
"CA-2017-156237","2017-09-14","PS-18760","FUR-FU-10001057","Furniture","Furnishings","Tensor Track Tree Floor Lamp","127.94","8","0.2","4.8"
"CA-2017-156237","2017-09-14","PS-18760","TEC-MA-10001681","Technology","Machines","Lexmark MarkNet N8150 Wireless Print Server","241.17","2","0.7","-168.82"
"CA-2014-144414","2014-06-17","GH-14425","FUR-FU-10003981","Furniture","Furnishings","Eldon Wave Desk Accessories","6.24","3","0.0","2.62"
"CA-2014-144414","2014-06-17","GH-14425","OFF-FA-10000624","Office Supplies","Fasteners","OIC Binder Clips","17.9","5","0.0","8.95"
"CA-2014-144414","2014-06-17","GH-14425","OFF-BI-10004995","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System","3266.38","3","0.2","1061.57"
"CA-2017-163860","2017-12-28","LO-17170","OFF-BI-10003784","Office Supplies","Binders","Computer Printout Index Tabs","1.68","5","0.8","-2.69"
"CA-2017-163860","2017-12-28","LO-17170","FUR-FU-10004586","Furniture","Furnishings","G.E. Longer-Life Indoor Recessed Floodlight Bulbs","7.97","3","0.6","-2.39"
"CA-2017-163860","2017-12-28","LO-17170","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs Black 4/Carton","113.37","2","0.3","-3.24"
"CA-2017-163860","2017-12-28","LO-17170","FUR-FU-10001935","Furniture","Furnishings","3M Hangers With Command Adhesive","2.96","2","0.6","-1.41"
"US-2017-115609","2017-11-02","CS-12505","OFF-AP-10003040","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection","168.1","5","0.0","43.71"
"CA-2015-154291","2015-07-25","YS-21880","OFF-EN-10001335","Office Supplies","Envelopes","White Business Envelopes with Contemporary Seam Recycled White Business Envelopes","98.46","9","0.0","49.23"
"CA-2015-154291","2015-07-25","YS-21880","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top X-Base","358.58","2","0.0","39.44"
"CA-2016-118689","2016-10-02","TC-20980","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers","32.48","2","0.0","4.87"
"CA-2016-118689","2016-10-02","TC-20980","TEC-CO-10004722","Technology","Copiers","Canon imageCLASS 2200 Advanced Copier","17499.95","5","0.0","8399.98"
"CA-2016-118689","2016-10-02","TC-20980","OFF-BI-10004600","Office Supplies","Binders","Ibico Ibimaster 300 Manual Binding System","735.98","2","0.0","331.19"
"CA-2016-118689","2016-10-02","TC-20980","OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue","34.37","7","0.0","16.84"
"CA-2016-118689","2016-10-02","TC-20980","OFF-AR-10001958","Office Supplies","Art","Stanley Bostitch Contemporary Electric Pencil Sharpeners","33.96","2","0.0","9.51"
"CA-2016-140438","2016-12-24","PW-19030","TEC-PH-10001750","Technology","Phones","Samsung Rugby III","197.97","3","0.0","53.45"
"US-2017-123204","2017-07-21","CS-11860","OFF-AP-10002287","Office Supplies","Appliances","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright Disposable Bags","17.48","4","0.0","4.54"
"CA-2015-112522","2015-10-10","DP-13165","OFF-AR-10003183","Office Supplies","Art","Avery Fluorescent Highlighter Four-Color Set","8.02","3","0.2","1.0"
"CA-2016-153101","2016-09-08","PJ-19015","FUR-TA-10003008","Furniture","Tables","Lesro Round Back Collection Coffee Table End Table","146.04","1","0.2","-12.78"
"CA-2016-142615","2016-11-20","BM-11575","TEC-AC-10004803","Technology","Accessories","Sony Micro Vault Click 4 GB USB 2.0 Flash Drive","27.88","2","0.0","3.9"
"CA-2017-142643","2017-10-15","DL-13495","OFF-LA-10003510","Office Supplies","Labels","Avery 4027 File Folder Labels for Dot Matrix Printers 5000 Labels per Box White","152.65","5","0.0","70.22"
"CA-2017-142643","2017-10-15","DL-13495","FUR-FU-10000087","Furniture","Furnishings","Executive Impressions 14 Two-Color Numerals Wall Clock","22.72","1","0.0","9.32"
"CA-2015-116260","2015-07-06","BF-10975","OFF-AR-10003732","Office Supplies","Art","Newell 333","11.12","4","0.0","2.89"
"CA-2017-107517","2017-02-05","FC-14335","OFF-AP-10000275","Office Supplies","Appliances","Sanyo Counter Height Refrigerator with Crisper 3.6 Cubic Foot Stainless Steel/Black","1640.7","5","0.0","459.4"
"CA-2017-107517","2017-02-05","FC-14335","TEC-PH-10003505","Technology","Phones","Geemarc AmpliPOWER60","371.2","5","0.2","41.76"
"CA-2015-166338","2015-12-06","MP-18175","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers","14.83","3","0.7","-10.38"
"CA-2016-123946","2016-09-12","AJ-10795","TEC-AC-10004877","Technology","Accessories","ImationÂ 30456 USBÂ Flash DriveÂ 8GB","20.7","3","0.0","1.66"
"CA-2016-123946","2016-09-12","AJ-10795","OFF-FA-10002975","Office Supplies","Fasteners","Staples","11.34","3","0.0","5.22"
"CA-2016-123946","2016-09-12","AJ-10795","OFF-ST-10000419","Office Supplies","Storage","Rogers Jumbo File Granite","67.9","5","0.0","0.68"
"CA-2016-123946","2016-09-12","AJ-10795","FUR-CH-10002073","Furniture","Chairs","Hon Olson Stacker Chairs","1059.12","4","0.0","307.14"
"CA-2014-147543","2014-07-06","BC-11125","FUR-CH-10000155","Furniture","Chairs","Global Comet Stacking Armless Chair","478.48","2","0.2","47.85"
"US-2016-159093","2016-05-09","RS-19420","OFF-PA-10001260","Office Supplies","Paper","TOPS Money Receipt Book Consecutively Numbered in Red","32.04","4","0.0","14.42"
"CA-2016-162110","2016-07-18","NP-18670","TEC-PH-10001924","Technology","Phones","iHome FM Clock Radio with Lightning Dock","55.99","1","0.2","3.5"
"US-2016-163461","2016-06-18","BT-11440","OFF-PA-10003134","Office Supplies","Paper","Xerox 1937","76.86","2","0.2","26.9"
"CA-2014-101462","2014-04-20","BP-11230","FUR-FU-10000409","Furniture","Furnishings","GE 4 Foot Flourescent Tube 40 Watt","59.92","4","0.0","27.56"
"US-2016-100461","2016-01-08","JO-15145","FUR-BO-10002545","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases Custom Colors","1565.88","6","0.0","407.13"
"US-2016-100461","2016-01-08","JO-15145","OFF-BI-10001460","Office Supplies","Binders","Plastic Binding Combs","106.05","7","0.0","49.84"
"US-2017-162670","2017-12-23","MF-18250","OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid Black/Gray","62.04","4","0.0","17.37"
"US-2017-162670","2017-12-23","MF-18250","TEC-PH-10003601","Technology","Phones","Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting Black/Silver","494.97","3","0.0","148.49"
"US-2017-162670","2017-12-23","MF-18250","OFF-ST-10001522","Office Supplies","Storage","Gould Plastics 18-Pocket Panel Bin 34w x 5-1/4d x 20-1/2h","367.96","4","0.0","14.72"
"US-2017-162670","2017-12-23","MF-18250","OFF-PA-10001994","Office Supplies","Paper","Ink Jet Note and Greeting Cards 8-1/2 x 5-1/2 Card Size","44.96","2","0.0","20.68"
"US-2017-162670","2017-12-23","MF-18250","OFF-EN-10001453","Office Supplies","Envelopes","Tyvek Interoffice Envelopes 9 1/2 x 12 1/2 100/Box","182.94","3","0.0","85.98"
"CA-2017-128965","2017-04-17","PS-18760","OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk 4-1/4x3-1/16 Bk 1 Form/Pg 40 Messages/Bk 3/Pk","28.14","3","0.0","13.51"
"CA-2017-128965","2017-04-17","PS-18760","OFF-LA-10001404","Office Supplies","Labels","Avery 517","7.38","2","0.0","3.47"
"CA-2017-128965","2017-04-17","PS-18760","OFF-FA-10001561","Office Supplies","Fasteners","Stockwell Push Pins","10.9","5","0.0","3.6"
"CA-2017-128965","2017-04-17","PS-18760","TEC-AC-10001383","Technology","Accessories","Logitech Wireless Touch Keyboard K400","274.89","11","0.0","46.73"
"CA-2017-128965","2017-04-17","PS-18760","OFF-LA-10003190","Office Supplies","Labels","Avery 474","23.04","8","0.0","11.29"
"CA-2017-128965","2017-04-17","PS-18760","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair Khaki","218.35","3","0.2","-19.11"
"CA-2017-138618","2017-12-01","MY-17380","OFF-PA-10000520","Office Supplies","Paper","Xerox 201","10.37","2","0.2","3.63"
"US-2016-126452","2016-08-21","SC-20230","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders","12.67","2","0.2","4.75"
"US-2016-126452","2016-08-21","SC-20230","TEC-PH-10003555","Technology","Phones","Motorola HK250 Universal Bluetooth Headset","91.96","5","0.2","-20.69"
"US-2016-126452","2016-08-21","SC-20230","TEC-AC-10000844","Technology","Accessories","LogitechÂ Gaming G510s - Keyboard","254.97","3","0.0","91.79"
"US-2016-126452","2016-08-21","SC-20230","TEC-PH-10003187","Technology","Phones","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","31.98","2","0.2","-8.0"
"US-2016-126452","2016-08-21","SC-20230","FUR-TA-10003569","Furniture","Tables","Bretford CR8500 Series Meeting Room Furniture","2887.06","9","0.2","180.44"
"US-2016-126452","2016-08-21","SC-20230","OFF-PA-10003848","Office Supplies","Paper","Xerox 1997","12.96","2","0.0","6.22"
"US-2016-126452","2016-08-21","SC-20230","OFF-PA-10002606","Office Supplies","Paper","Xerox 1928","47.52","9","0.0","21.38"
"CA-2016-145009","2016-12-05","RF-19345","OFF-LA-10004853","Office Supplies","Labels","Avery 483","11.95","3","0.2","3.88"
"CA-2015-162544","2015-12-16","SG-20080","OFF-PA-10004948","Office Supplies","Paper","Xerox 190","4.98","1","0.0","2.34"
"CA-2014-124394","2014-10-17","TB-21520","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers Clear Plastic Sheets","10.78","5","0.8","-17.25"
"CA-2014-124394","2014-10-17","TB-21520","TEC-AC-10001314","Technology","Accessories","Case Logic 2.4GHz Wireless Keyboard","119.98","3","0.2","-18.0"
"US-2016-121013","2016-09-05","MM-17920","OFF-LA-10004545","Office Supplies","Labels","Avery 50","25.06","2","0.0","11.78"
"US-2016-121013","2016-09-05","MM-17920","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables","1652.94","3","0.0","314.06"
"US-2015-123918","2015-10-15","CG-12520","FUR-FU-10004952","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back 8-1/2x11 25/Bx","131.38","6","0.6","-95.25"
"US-2015-123918","2015-10-15","CG-12520","OFF-PA-10003001","Office Supplies","Paper","Xerox 1986","5.34","1","0.2","1.87"
"CA-2015-137113","2015-12-01","TW-21025","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter","2003.92","5","0.2","125.25"
"CA-2015-137113","2015-12-01","TW-21025","OFF-PA-10004255","Office Supplies","Paper","Xerox 219","32.4","5","0.0","15.55"
"CA-2015-137113","2015-12-01","TW-21025","FUR-TA-10001705","Furniture","Tables","Bush Advantage Collection Round Conference Table","1913.4","9","0.0","401.81"
"CA-2015-137113","2015-12-01","TW-21025","OFF-ST-10002554","Office Supplies","Storage","Tennsco Industrial Shelving","146.73","3","0.0","2.93"
"CA-2015-137113","2015-12-01","TW-21025","OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper 11 x 17 Ream","114.2","5","0.0","52.53"
"CA-2015-120677","2015-05-31","BD-11320","FUR-CH-10002320","Furniture","Chairs","Hon Pagoda Stacking Chairs","2567.84","8","0.0","770.35"
"CA-2017-123036","2017-09-10","HA-14905","TEC-AC-10003499","Technology","Accessories","Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","37.06","4","0.2","8.8"
"CA-2017-123036","2017-09-10","HA-14905","TEC-PH-10003580","Technology","Phones","Cisco IP Phone 7961G-GE VoIP phone","259.9","2","0.4","-56.31"
"CA-2017-120222","2017-04-25","LL-16840","OFF-PA-10004675","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section 5 1/2 x 3 3/16","19.05","3","0.0","8.76"
"CA-2017-120222","2017-04-25","LL-16840","OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders","73.34","3","0.2","27.5"
"CA-2017-164756","2017-09-18","SS-20140","TEC-PH-10001552","Technology","Phones","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","95.68","8","0.0","26.79"
"CA-2017-164756","2017-09-18","SS-20140","OFF-PA-10000673","Office Supplies","Paper","Post-it â€œImportant Messageâ€ Note Pad Neon Colors 50 Sheets/Pad","50.96","7","0.0","24.46"
"CA-2017-164756","2017-09-18","SS-20140","OFF-AR-10000380","Office Supplies","Art","Hunt PowerHouse Electric Pencil Sharpener Blue","113.94","3","0.0","34.18"
"CA-2017-164756","2017-09-18","SS-20140","OFF-PA-10003848","Office Supplies","Paper","Xerox 1997","25.92","4","0.0","12.44"
"CA-2017-164756","2017-09-18","SS-20140","FUR-FU-10002963","Furniture","Furnishings","Master Caster Door Stop Gray","20.32","4","0.0","6.91"
"CA-2017-164756","2017-09-18","SS-20140","TEC-PH-10002447","Technology","Phones","AT&T CL83451 4-Handset Telephone","411.98","2","0.0","119.47"
"CA-2017-164756","2017-09-18","SS-20140","OFF-SU-10004261","Office Supplies","Supplies","Fiskars 8 Scissors 2/Pack","34.48","2","0.0","10.0"
"CA-2017-164756","2017-09-18","SS-20140","OFF-PA-10003228","Office Supplies","Paper","Xerox 1917","244.55","5","0.0","114.94"
"CA-2017-122028","2017-08-18","CK-12205","OFF-BI-10004817","Office Supplies","Binders","GBC Personal VeloBind Strips","10.78","3","0.7","-7.91"
"US-2015-165512","2015-05-24","VS-21820","FUR-CH-10002880","Furniture","Chairs","Global High-Back Leather Tilter Burgundy","602.65","7","0.3","-163.58"
"US-2015-165512","2015-05-24","VS-21820","OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","7.66","6","0.8","-13.02"
"CA-2015-140557","2015-09-07","TN-21040","TEC-AC-10002402","Technology","Accessories","Razer Kraken PRO Over Ear PC and Music Headset","559.93","7","0.0","167.98"
"US-2017-135013","2017-07-24","HR-14830","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier","2399.96","5","0.2","839.99"
"CA-2017-111220","2017-09-02","JS-15595","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips","16.0","4","0.2","5.6"
"CA-2017-111220","2017-09-02","JS-15595","OFF-AP-10003278","Office Supplies","Appliances","Belkin 7-Outlet SurgeMaster Home Series","5.59","2","0.8","-15.09"
"CA-2017-111220","2017-09-02","JS-15595","OFF-ST-10003994","Office Supplies","Storage","Belkin 19 Center-Weighted Shelf Gray","235.92","5","0.2","-44.24"
"US-2017-149006","2017-12-06","BN-11470","OFF-ST-10003221","Office Supplies","Storage","Staple magnet","10.68","1","0.0","2.88"
"CA-2017-149468","2017-05-20","AR-10405","OFF-BI-10002225","Office Supplies","Binders","Square Ring Data Binders Rigid 75 Pt. Covers 11 x 14-7/8","41.28","2","0.0","19.81"
"CA-2016-140249","2016-09-27","SW-20455","TEC-PH-10002584","Technology","Phones","Samsung Galaxy S4","1001.58","2","0.2","125.2"
"US-2017-135503","2017-12-10","JE-16165","FUR-FU-10002364","Furniture","Furnishings","Eldon Expressions Wood Desk Accessories Oak","14.76","2","0.0","4.28"
"CA-2014-126277","2014-09-13","LH-16900","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","2.5","3","0.7","-2.0"
"US-2017-115301","2017-07-29","VG-21790","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases Medium Cherry Finish","115.96","2","0.0","25.51"
"CA-2017-168942","2017-08-01","EM-13960","OFF-ST-10004340","Office Supplies","Storage","Fellowes Mobile File Cart Black","186.54","3","0.0","50.37"
"US-2017-128398","2017-05-02","EM-13825","TEC-AC-10001714","Technology","Accessories","LogitechÂ MX Performance Wireless Mouse","159.56","4","0.0","59.04"
"CA-2015-104115","2015-06-12","JH-15910","TEC-PH-10002844","Technology","Phones","Speck Products Candyshell Flip Case","55.98","2","0.2","4.2"
"CA-2014-142510","2014-12-22","NP-18700","OFF-ST-10000585","Office Supplies","Storage","Economy Rollaway Files","132.16","1","0.2","9.91"
"CA-2014-142510","2014-12-22","NP-18700","OFF-BI-10002824","Office Supplies","Binders","Recycled Easel Ring Binders","17.9","6","0.8","-31.33"
"CA-2014-142510","2014-12-22","NP-18700","OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal","124.03","4","0.2","44.96"
"CA-2014-124247","2014-12-16","SH-20635","FUR-CH-10001854","Furniture","Chairs","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","1403.92","5","0.2","70.2"
"CA-2016-105473","2016-04-16","BM-11785","OFF-SU-10003567","Office Supplies","Supplies","Stiletto Hand Letter Openers","28.8","3","0.0","0.86"
"CA-2015-102806","2015-05-21","HG-14965","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue","24.59","2","0.7","-18.03"
"CA-2017-121706","2017-02-26","BM-11140","OFF-AP-10003287","Office Supplies","Appliances","Tripp Lite TLP810NET Broadband Surge for Modem/Fax","356.79","7","0.0","99.9"
"CA-2017-109211","2017-04-04","PS-19045","OFF-EN-10001532","Office Supplies","Envelopes","Brown Kraft Recycled Envelopes","16.98","1","0.0","8.49"
"CA-2015-134257","2015-03-16","MS-17710","OFF-LA-10003930","Office Supplies","Labels","Dot Matrix Printer Tape Reel Labels White 5000/Box","491.55","5","0.0","240.86"
"CA-2015-134257","2015-03-16","MS-17710","OFF-EN-10003845","Office Supplies","Envelopes","Colored Envelopes","7.38","2","0.0","3.39"
"CA-2015-137925","2015-11-30","JL-15235","OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book","23.66","7","0.0","10.88"
"CA-2015-137925","2015-11-30","JL-15235","FUR-BO-10001608","Furniture","Bookcases","Hon Metal Bookcases Black","681.41","12","0.2","42.59"
"CA-2016-140046","2016-07-28","KM-16660","OFF-LA-10000305","Office Supplies","Labels","Avery 495","18.9","3","0.0","8.69"
"CA-2016-140382","2016-06-23","RD-19900","OFF-ST-10003638","Office Supplies","Storage","Mobile Personal File Cube","93.68","4","0.0","25.29"
"CA-2016-140382","2016-06-23","RD-19900","OFF-LA-10001934","Office Supplies","Labels","Avery 516","21.93","3","0.0","10.31"
"CA-2016-140382","2016-06-23","RD-19900","TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone","862.34","7","0.2","97.01"
"CA-2016-140382","2016-06-23","RD-19900","OFF-PA-10001019","Office Supplies","Paper","Xerox 1884","19.98","1","0.0","9.39"
"CA-2014-164182","2014-07-14","ST-20530","TEC-PH-10002070","Technology","Phones","Griffin GC36547 PowerJolt SE Lightning Charger","13.49","1","0.4","-2.25"
"CA-2014-164182","2014-07-14","ST-20530","TEC-PH-10002583","Technology","Phones","iOttie HLCRIO102 Car Mount","23.99","2","0.4","-13.99"
"CA-2014-164182","2014-07-14","ST-20530","FUR-FU-10001057","Furniture","Furnishings","Tensor Track Tree Floor Lamp","31.98","2","0.2","1.2"
"CA-2014-164182","2014-07-14","ST-20530","OFF-AR-10001044","Office Supplies","Art","BOSTON Ranger #55 Pencil Sharpener Black","41.58","2","0.2","4.68"
"CA-2017-137365","2017-11-30","BP-11095","TEC-AC-10001767","Technology","Accessories","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","95.98","3","0.2","-10.8"
"CA-2016-129847","2016-09-02","TA-21385","FUR-FU-10000277","Furniture","Furnishings","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","84.27","2","0.6","-75.84"
"CA-2014-126963","2014-06-15","PS-18760","OFF-PA-10001952","Office Supplies","Paper","Xerox 1902","36.54","2","0.2","11.88"
"CA-2016-125094","2016-11-05","NP-18700","TEC-AC-10004420","Technology","Accessories","Cherry 142-key Programmable Keyboard","479.72","4","0.0","52.77"
"CA-2017-107132","2017-06-26","SC-20260","OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System","102.37","2","0.2","37.11"
"CA-2017-107132","2017-06-26","SC-20260","OFF-SU-10002503","Office Supplies","Supplies","Acme Preferred Stainless Steel Scissors","28.4","5","0.0","8.24"
"CA-2017-107132","2017-06-26","SC-20260","OFF-ST-10001490","Office Supplies","Storage","Hot File 7-Pocket Floor Stand","713.88","4","0.0","214.16"
"CA-2017-107132","2017-06-26","SC-20260","OFF-PA-10003790","Office Supplies","Paper","Xerox 1991","68.52","3","0.0","31.52"
"CA-2015-139248","2015-07-25","RD-19930","TEC-PH-10004094","Technology","Phones","Motorola L703CM","623.96","5","0.2","39.0"
"CA-2014-148369","2014-09-23","TH-21115","OFF-BI-10004876","Office Supplies","Binders","Wilson Jones Suede Grain Vinyl Binders","11.12","4","0.0","5.45"
"CA-2016-106243","2016-09-30","GM-14680","FUR-BO-10003034","Furniture","Bookcases","O'Sullivan Elevations Bookcase Cherry Finish","523.92","5","0.2","-26.2"
"CA-2015-126466","2015-11-09","JO-15550","OFF-FA-10000490","Office Supplies","Fasteners","OIC Binder Clips Mini 1/4 Capacity Black","2.48","2","0.0","1.17"
"CA-2015-130365","2015-04-25","ZC-21910","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving Black","221.02","2","0.2","-55.26"
"CA-2015-130365","2015-04-25","ZC-21910","FUR-CH-10003535","Furniture","Chairs","Global Armless Task Chair Royal Blue","128.06","3","0.3","-23.78"
"CA-2017-143021","2017-11-19","AP-10720","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders 6 Capacity","58.41","7","0.2","18.25"
"CA-2017-143021","2017-11-19","AP-10720","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables","79.97","3","0.4","-29.32"
"CA-2015-161767","2015-11-20","GK-14620","TEC-MA-10002790","Technology","Machines","NeatDesk Desktop Scanner & Digital Filing System","479.99","2","0.4","56.0"
"CA-2015-129917","2015-10-02","HM-14980","OFF-BI-10001757","Office Supplies","Binders","Pressboard Hanging Data Binders for Unburst Sheets","11.81","3","0.2","4.13"
"CA-2015-129917","2015-10-02","HM-14980","OFF-BI-10004828","Office Supplies","Binders","GBC Poly Designer Binding Covers","53.57","4","0.2","19.42"
"CA-2015-129917","2015-10-02","HM-14980","TEC-PH-10000369","Technology","Phones","HTC One Mini","503.96","5","0.2","50.4"
"CA-2015-115420","2015-04-25","LS-16945","OFF-EN-10003862","Office Supplies","Envelopes","Laser & Ink Jet Business Envelopes","21.34","2","0.0","9.82"
"CA-2016-157588","2016-07-14","AR-10570","OFF-BI-10003963","Office Supplies","Binders","Cardinal Holdit Data Disk Pockets","36.4","5","0.0","17.11"
"CA-2016-157588","2016-07-14","AR-10570","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock","51.75","1","0.0","15.53"
"CA-2015-167255","2015-09-27","RH-19510","OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid Black/Gray","15.51","1","0.0","4.34"
"CA-2015-167255","2015-09-27","RH-19510","OFF-PA-10002377","Office Supplies","Paper","Xerox 1916","146.82","3","0.0","73.41"
"CA-2015-167255","2015-09-27","RH-19510","OFF-PA-10003441","Office Supplies","Paper","Xerox 226","12.96","2","0.0","6.22"
"CA-2017-162096","2017-11-10","TB-21190","OFF-AR-10002221","Office Supplies","Art","12 Colored Short Pencils","7.8","3","0.0","2.11"
"CA-2016-157161","2016-07-16","JD-15895","OFF-EN-10001509","Office Supplies","Envelopes","Poly String Tie Envelopes","10.2","5","0.0","4.79"
"CA-2016-157161","2016-07-16","JD-15895","OFF-AR-10003338","Office Supplies","Art","Eberhard Faber 3 1/2 Golf Pencils","22.32","3","0.0","5.58"
"CA-2016-157161","2016-07-16","JD-15895","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","24.1","5","0.0","11.09"
"CA-2016-157161","2016-07-16","JD-15895","TEC-AC-10000358","Technology","Accessories","ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB","75.98","2","0.0","18.24"
"CA-2016-157161","2016-07-16","JD-15895","OFF-BI-10002764","Office Supplies","Binders","Recycled Pressboard Report Cover with Reinforced Top Hinge","6.46","2","0.0","3.17"
"CA-2016-157161","2016-07-16","JD-15895","OFF-PA-10001461","Office Supplies","Paper","HP Office Paper (20Lb. and 87 Bright)","60.12","9","0.0","28.86"
"CA-2015-110765","2015-10-16","MP-17965","TEC-PH-10004165","Technology","Phones","Mitel MiVoice 5330e IP Phone","824.97","3","0.0","214.49"
"CA-2016-163937","2016-01-10","JB-16000","FUR-FU-10000010","Furniture","Furnishings","DAX Value U-Channel Document Frames Easel Back","24.85","5","0.0","7.7"
"CA-2017-153822","2017-09-19","AB-10105","OFF-ST-10000321","Office Supplies","Storage","Akro Stacking Bins","12.62","2","0.2","-2.52"
"CA-2017-153822","2017-09-19","AB-10105","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","89.58","2","0.2","4.48"
"CA-2017-153822","2017-09-19","AB-10105","TEC-PH-10002415","Technology","Phones","Polycom VoiceStation 500 ConferenceÂ phone","471.92","2","0.2","29.5"
"CA-2017-153822","2017-09-19","AB-10105","OFF-BI-10001460","Office Supplies","Binders","Plastic Binding Combs","18.18","4","0.7","-13.94"
"CA-2017-146185","2017-09-15","CC-12145","OFF-AR-10002987","Office Supplies","Art","Prismacolor Color Pencil Set","31.74","2","0.2","8.33"
"CA-2015-112144","2015-06-28","CY-12745","OFF-LA-10000443","Office Supplies","Labels","Avery 501","5.9","2","0.2","1.99"
"CA-2015-112144","2015-06-28","CY-12745","FUR-FU-10004306","Furniture","Furnishings","Electrix Halogen Magnifier Lamp","621.76","4","0.2","46.63"
"US-2016-119298","2016-11-25","EP-13915","TEC-PH-10002564","Technology","Phones","OtterBox Defender Series Case - Samsung Galaxy S4","59.98","2","0.0","17.99"
"CA-2017-155159","2017-11-25","DL-13315","OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book 4 per Page","48.87","9","0.0","23.95"
"CA-2017-149076","2017-01-14","SO-20335","OFF-PA-10000483","Office Supplies","Paper","Xerox 19","154.9","5","0.0","69.71"
"CA-2014-146990","2014-11-07","BP-11095","OFF-FA-10000611","Office Supplies","Fasteners","Binder Clips by OIC","5.92","4","0.0","2.84"
"CA-2014-146990","2014-11-07","BP-11095","OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes","30.18","3","0.0","13.88"
"CA-2016-116526","2016-09-01","JA-15970","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","24.1","5","0.0","11.09"
"CA-2016-116526","2016-09-01","JA-15970","TEC-PH-10002365","Technology","Phones","Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S","8.78","1","0.0","2.28"
"CA-2016-116526","2016-09-01","JA-15970","OFF-AP-10002457","Office Supplies","Appliances","Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum Red","376.74","4","0.1","71.16"
"CA-2016-116526","2016-09-01","JA-15970","OFF-BI-10000320","Office Supplies","Binders","GBC Plastic Binding Combs","29.52","4","0.0","14.46"
